butterfly,host_species,host_family
Polygonia_oreas,Salix,Salicaceae
Polygonia_oreas,Populus tremuloides,Salicaceae
Polygonia_oreas,Betula,Betulaceae
Polygonia_oreas,Ribes divaricatum,Grossulariaceae
Polygonia_oreas,Ribes,Grossulariaceae
Polygonia_progne,Ribes missouriense,Grossulariaceae
Polygonia_progne,Ribes inerme,Grossulariaceae
Polygonia_progne,Ulmus americana,Ulmaceae
Polygonia_progne,Ulmus,Ulmaceae
Polygonia_progne,Rhododendron periclymenoides,Ericaceae
Polygonia_progne,Ribes rotundifolium,Grossulariaceae
Polygonia_progne,Ribes uva-crispa,Grossulariaceae
Polygonia_progne,Lozanella enantiophylla,Ulmaceae
Polygonia_progne,Betula papyrifera,Betulaceae
Polygonia_progne,Ribes leptanthum,Grossulariaceae
Polygonia_progne,Ribes,Grossulariaceae
Polygonia_satyrus,Alnus,Betulaceae
Polygonia_satyrus,Rhododendron,Ericaceae
Polygonia_satyrus,Urtica dioica,Urticaceae
Polygonia_satyrus,Salix,Salicaceae
Polygonia_satyrus,Ulmus,Ulmaceae
Polygonia_satyrus,Humulus lupulus,Cannabaceae
Polygonia_satyrus,Ribes,Grossulariaceae
Polygonia_satyrus,Betula,Betulaceae
Polygonia_satyrus,Betula papyrifera,Betulaceae
Polygonia_satyrus,Urtica,Urticaceae
Polygonia_zephyrus,Rhododendron,Ericaceae
Polygonia_zephyrus,Ribes lacustre,Grossulariaceae
Polygonia_zephyrus,Ribes cereum ?,Grossulariaceae
Polygonia_zephyrus,Ribes inerme,Grossulariaceae
Polygonia_zephyrus,Rhododendron occidentale,Ericaceae
Polygonia_zephyrus,Ribes montigenum,Grossulariaceae
Polygonia_zephyrus,Ulmus,Ulmaceae
Polygonia_zephyrus,Ribes cereum,Grossulariaceae
Polygonia_zephyrus,Ribes,Grossulariaceae
Polygonia_zephyrus,Menziesia ferruginea,Ericaceae
Polyommatus_icarus,,Fabaceae
Polyommatus_icarus,Trifolium pratense,Fabaceae
Polyommatus_icarus,Ononis,Fabaceae
Polyommatus_icarus,Lotus,Fabaceae
Polyommatus_icarus,Vicia,Fabaceae
Polyommatus_icarus,Medicago sativa,Fabaceae
Polyommatus_icarus,Medicago lupulina,Fabaceae
Polyommatus_icarus,Lathyrus,Fabaceae
Polyommatus_icarus,Oxytropis campestris,Fabaceae
Polyommatus_icarus,Trifolium,Fabaceae
Polyommatus_icarus,Lotus corniculatus,Fabaceae
Polyommatus_icarus,Vicia cracca,Fabaceae
Polyura_athamas,Albizia corniculata,Fabaceae
Polyura_athamas,Acacia farnesiana,Fabaceae
Polyura_athamas,Acacia pennata,Fabaceae
Polyura_athamas,Caesalpinia major,Fabaceae
Polyura_athamas,Caesalpinia,Fabaceae
Polyura_athamas,Acacia catechu,Fabaceae
Polyura_athamas,Caesalpinia regia,Fabaceae
Polyura_athamas,Adenanthera pavonina,Fabaceae
Polyura_athamas,Caesalpinia mimosoides,Fabaceae
Polyura_athamas,Caesalpinia sappan,Fabaceae
Polyura_athamas,Albizia julibrissin,Fabaceae
Polyura_athamas,Acacia caesia,Fabaceae
Polyura_athamas,Albizia lebbeck,Fabaceae
Polyura_athamas,Albizia chinensis,Fabaceae
Polyura_athamas,Albizia moluccana,Fabaceae
Polyura_athamas,Albizia lebbek,Fabaceae
Polyura_athamas,Acacia sinuata,Fabaceae
Polyura_athamas,Caesalpinia bonduc,Fabaceae
Polyura_moori,Parkia speciosa,Fabaceae
Polyura_narcaea,,Polyphagous
Polyura_narcaea,Bridelia ovata,Euphorbiaceae
Polyura_narcaea,Pithecellobium lucidum,Fabaceae
Polyura_narcaea,Prunus phaeosticta,Rosaceae
Polyura_narcaea,Celtis formosana,Ulmaceae
Polyura_narcaea,Albizia julibrissin,Fabaceae
Polyura_narcaea,Trema orientalis,Ulmaceae
Polyura_schreiber,Rourea santaloides,Connaraceae
Polyura_schreiber,Rhizophora mucronata,Rhizophoraceae
Polyura_schreiber,Cinnamomum,Lauraceae
Polyura_schreiber,Castanopsis,Fagaceae
Polyura_schreiber,Cynometra cauliflora,Fabaceae
Polyura_schreiber,Adenanthera pavonina,Fabaceae
Polyura_schreiber,Moullava spicata,Fabaceae
Polyura_schreiber,Rosa,Rosaceae
Polyura_schreiber,Bruguiera cylindrica,Rhizophoraceae
Polyura_schreiber,Annona,Annonaceae
Polyura_schreiber,Nephelium lappaceum,Sapindaceae
Polyura_schreiber,Cynometra,Fabaceae
Polyura_schreiber,Theobroma cacao,Sterculiaceae
Polyura_schreiber,Rhizophora apiculata,Rhizophoraceae
Polyura_schreiber,Nephelium,Sapindaceae
Pontia_beckerii,Brassica nigra,Cruciferae
Pontia_beckerii,Descurainia incana,Cruciferae
Pontia_beckerii,Arabis lignifera,Cruciferae
Pontia_beckerii,Sisymbrium loeselii,Cruciferae
Pontia_beckerii,Lepidium perfoliatum,Cruciferae
Pontia_beckerii,Stanleya pinnata,Cruciferae
Pontia_beckerii,Thelypodium laciniatum,Cruciferae
Pontia_beckerii,Cleome isomeris,Capparaceae
Pontia_beckerii,Stanleya elata,Cruciferae
Pontia_beckerii,Sisymbrium officinale,Cruciferae
Pontia_beckerii,Brassica,Cruciferae
Pontia_beckerii,Sisymbrium altissimum,Cruciferae
Pontia_beckerii,Descurainia sophia,Cruciferae
Pontia_beckerii,Lepidium virginicum,Cruciferae
Pontia_beckerii,Stanleya,Cruciferae
Pontia_helice,,Cruciferae
Pontia_helice,Erucastrum abyssinicum,Cruciferae
Pontia_helice,Heliophila,Cruciferae
Pontia_helice,Alyssum,Cruciferae
Pontia_helice,Solanum tuberosum,Solanaceae
Pontia_helice,Brassica juncea,Cruciferae
Pontia_helice,Erucastrum,Cruciferae
Pontia_helice,Brassica,Cruciferae
Pontia_helice,Caylusea,Resedaceae
Pontia_helice,Caylusea abyssinica,Resedaceae
Pontia_helice,Reseda,Resedaceae
Pontia_helice,Sisymbrium,Cruciferae
Pontia_helice,Lepidium,Cruciferae
Pontia_occidentalis,Arabis holboellii,Cruciferae
Pontia_occidentalis,Arabis drummondii,Cruciferae
Pontia_occidentalis,Arabis platysperma,Cruciferae
Pontia_occidentalis,Draba crassifolia,Cruciferae
Pontia_occidentalis,Erysimum,Cruciferae
Pontia_occidentalis,Cleome,Capparaceae
Pontia_occidentalis,Lepidium campestre,Cruciferae
Pontia_occidentalis,Draba howellii,Cruciferae
Pontia_occidentalis,Chorispora tenella,Cruciferae
Pontia_occidentalis,Brassica,Cruciferae
Pontia_occidentalis,Brassica nigra,Cruciferae
Pontia_occidentalis,Lepidium bourgeauanum,Cruciferae
Pontia_occidentalis,Arabis breweri,Cruciferae
Pontia_occidentalis,Guillenia lasiophylla,Cruciferae
Pontia_occidentalis,Arabis glabra,Cruciferae
Pontia_occidentalis,Barbarea vulgaris,Cruciferae
Pontia_occidentalis,Reseda,Resedaceae
Pontia_occidentalis,Draba cuneifolia,Cruciferae
Pontia_occidentalis,Descurainia sophia,Cruciferae
Pontia_occidentalis,Lepidium fremontii,Cruciferae
Pontia_occidentalis,Descurainia incana,Cruciferae
Pontia_occidentalis,Sempervivum,Crassulaceae
Pontia_occidentalis,Cleome lutea,Capparaceae
Pontia_occidentalis,Phoenicaulis cheiranthoides,Cruciferae
Pontia_occidentalis,Caulanthus,Cruciferae
Pontia_occidentalis,Lepidium virginicum,Cruciferae
Pontia_occidentalis,Athysanus pusillus,Cruciferae
Poritia_erycinoides,,Fagaceae
Praepedaliodes_phanias,Bambusa,Gramineae
Praepedaliodes_phanias,Bambusa vulgaris,Gramineae
Praepedaliodes_phanias,Chusquea meyeriana,Gramineae
Praepedaliodes_phanias,Chusquea,Gramineae
Praepedaliodes_phanias,Bambusa trinii,Gramineae
Prioneris_philonome,Capparis,Capparaceae
Prothoe_franck,Friesodielsia cuneiformis,Annonaceae
Prothoe_franck,Annona muricata,Annonaceae
Pseudacraea_lucretia,Chrysophyllum albidum,Sapotaceae
Pseudacraea_lucretia,Lasiodiscus,Rhamnaceae
Pseudacraea_lucretia,Chrysophyllum fulvum,Sapotaceae
Pseudacraea_lucretia,Chrysophyllum argyrophyllum,Sapotaceae
Pseudacraea_lucretia,Englerophytum natalense,Sapotaceae
Pseudacraea_lucretia,Pouteria,Sapotaceae
Pseudacraea_lucretia,Chrysophyllum gorungosanum,Sapotaceae
Pseudacraea_lucretia,Mimusops,Sapotaceae
Pseudacraea_lucretia,Mimusops obovata,Sapotaceae
Pseudacraea_lucretia,Manilkara,Sapotaceae
Pseudacraea_lucretia,Lasiodiscus mildbraedii,Rhamnaceae
Pseudacraea_lucretia,Sideroxylon,Sapotaceae
Pseudacraea_lucretia,Chrysophyllum viridifolium,Sapotaceae
Pseudacraea_lucretia,Sideroxylon diospyroides,Sapotaceae
Pseudacraea_lucretia,Chrysophyllum,Sapotaceae
Pseudacraea_lucretia,Synsepalum,Sapotaceae
Pseudalmenus_chlorinda,,Fabaceae
Pseudergolis_wedah,Debregeasia edulis,Urticaceae
Pseudergolis_wedah,Debregeasia bicolor,Urticaceae
Pseudolucia_collina,,Fabaceae
Pseudoneptis_bugandensis,Antiaris toxicaria,Moraceae
Pseudoneptis_bugandensis,Ficus urceolaris,Moraceae
Pseudonympha_magus,Ehrharta erecta,Gramineae
Pseudonympha_magus,Cynodon dactylon,Gramineae
Pseudophilotes_abencerragus,,Fabaceae
Pseudophilotes_baton,,Fabaceae
Pseudophilotes_baton,Thymus praecox,Labiatae
Pseudophilotes_bavius,,Labiatae
Pseudophilotes_panoptes,,Labiatae
Pseudophilotes_vicrama,,Labiatae
Pseudopieris_nehemia,Calliandra tweediei,Fabaceae
Pseudopontia_paradoxa,Rhopalopilia,Opiliaceae
Pseudopontia_paradoxa,Pseuderanthemum,Acanthaceae
Pseudoscada_timna,Cestrum,Solanaceae
Pseudotergumia_fidia,Piptatherum miliaceum,Gramineae
Pseudotergumia_fidia,Milium,Gramineae
Pseudotergumia_fidia,Festuca,Gramineae
Pseudotergumia_fidia,Oryzopsis coerulescens,Gramineae
Pseudotergumia_fidia,Oryzopsis,Gramineae
Pseudotergumia_fidia,Cynodon dactylon,Gramineae
Pseudotergumia_fidia,Poa,Gramineae
Pseudozizeeria_maha,,Oxalidaceae
Pseudozizeeria_maha,Tribulus terrestris,Zygophyllaceae
Pseudozizeeria_maha,Oxalis corniculata,Oxalidaceae
Psychonotis_caelius,,Rhamnaceae
Pteronymia_vestilla,Solanum nudum,Solanaceae
Pyronia_bathseba,Brachypodium phoenicoides,Gramineae
Pyronia_bathseba,Brachypodium,Gramineae
Pyronia_bathseba,Poa trivialis,Gramineae
Pyronia_bathseba,Brachypodium caespitosum,Gramineae
Pyronia_cecilia,Brachypodium phoenicoides,Gramineae
Pyronia_cecilia,Deschampsia cespitosa,Gramineae
Pyronia_cecilia,Brachypodium caespitosum,Gramineae
Pyronia_cecilia,Brachypodium retusum,Gramineae
Pyronia_tithonus,,Gramineae
Pyronia_tithonus,Milium effusum,Gramineae
Pyronia_tithonus,Poa trivialis,Gramineae
Pyronia_tithonus,Poa annua,Gramineae
Pyronia_tithonus,Festuca sp. (rubra group),Gramineae
Pyronia_tithonus,Agrostis,Gramineae
Pyronia_tithonus,Festuca,Gramineae
Pyronia_tithonus,Dactylis glomerata,Gramineae
Pyronia_tithonus,Lolium,Gramineae
Pyronia_tithonus,Elytrigia repens,Gramineae
Pyronia_tithonus,Brachypodium phoenicoides,Gramineae
Pyronia_tithonus,Brachypodium,Gramineae
Pyronia_tithonus,Elymus repens,Gramineae
Pyrrhogyra_crameri,Paullinia,Sapindaceae
Quercusia_quercus,Quercus,Fagaceae
Quercusia_quercus,Quercus robur,Fagaceae
Rapala_arata,,Symplocaceae
Rapala_arata,Lespedeza bicolor,Fabaceae
Rapala_arata,Deutzia crenata,Hydrangeaceae
Rapala_arata,Castanea crenata,Fagaceae
Rapala_arata,Pueraria montana,Fabaceae
Rapala_arata,Rhamnus japonica,Rhamnaceae
Rapala_arata,Deutzia sieboldiana,Hydrangeaceae
Rapala_arata,Wisteria floribunda,Fabaceae
Rapala_caerulea,,Fabaceae
Rhinopalpa_polynice,Poikilospermum acuminatum,Cecropiaceae
Rhinopalpa_polynice,Poikilospermum suaveolens,Cecropiaceae
Rhinopalpa_polynice,Dendrocnide sinuata,Urticaceae
Salamis_cacta,Urera,Urticaceae
Salamis_cacta,Urera occidentalis,Urticaceae
Salamis_cacta,Asystasia,Acanthaceae
Salamis_cacta,Urera hypselodendron,Urticaceae
Salamis_cacta,Urera acuminata,Urticaceae
Sallya_boisduvali,Excoecaria,Euphorbiaceae
Sallya_boisduvali,Kigelia,Bignoniaceae
Sallya_boisduvali,Sapium integerrimum,Euphorbiaceae
Sallya_boisduvali,Sapium,Euphorbiaceae
Sallya_boisduvali,Kigelia moosa,Bignoniaceae
Sallya_boisduvali,Excoecaria reticulata,Euphorbiaceae
Sallya_boisduvali,Sterculia,Sterculiaceae
Sallya_boisduvali,Sapium ellipticum,Euphorbiaceae
Sallya_boisduvali,Macaranga,Euphorbiaceae
Sallya_boisduvali,Sapium mannianum,Euphorbiaceae
Sasakia_charonda,Aphananthe aspera,Ulmaceae
Sasakia_charonda,Celtis,Ulmaceae
Sasakia_charonda,Celtis jessoensis,Ulmaceae
Sasakia_charonda,Celtis sinensis,Ulmaceae
Satyrium_behrii,Lotus,Fabaceae
Satyrium_behrii,Lupinus,Fabaceae
Satyrium_behrii,Purshia glandulosa,Rosaceae
Satyrium_behrii,Purshia tridentata,Rosaceae
Satyrium_behrii,Cercocarpus montanus,Rosaceae
Satyrium_behrii,Astragalus,Fabaceae
Satyrium_eximia,,Rhamnaceae
Satyrium_eximia,Rhamnus davurica,Rhamnaceae
Satyrium_eximia,Rhamnus parvifolia,Rhamnaceae
Satyrium_eximia,Rhamnus diamantiaca,Rhamnaceae
Satyrium_pruni,,Rosaceae
Satyrium_pruni,Prunus domestica,Rosaceae
Satyrium_pruni,Prunus spinosa,Rosaceae
Satyrium_prunoides,,Rosaceae
Satyrium_prunoides,Spiraea,Rosaceae
Satyrium_prunoides,Spiraea media,Rosaceae
Satyrodes_eurydice,Carex trichocarpa,Cyperaceae
Satyrodes_eurydice,Carex lupulina,Cyperaceae
Satyrodes_eurydice,Carex lacustris,Cyperaceae
Satyrodes_eurydice,Carex,Cyperaceae
Satyrodes_eurydice,Carex rostrata,Cyperaceae
Satyrodes_eurydice,Scirpus cyperinus,Cyperaceae
Satyrodes_eurydice,Carex stricta,Cyperaceae
Satyrodes_eurydice,Carex bromoides,Cyperaceae
Satyrus_actaea,Lolium rigidum,Gramineae
Satyrus_actaea,Festuca duriuscula,Gramineae
Satyrus_actaea,Lolium,Gramineae
Satyrus_actaea,Poa annua,Gramineae
Satyrus_actaea,Dactylis,Gramineae
Satyrus_actaea,Bromus,Gramineae
Satyrus_actaea,Festuca ovina,Gramineae
Satyrus_actaea,Festuca iberica,Gramineae
Satyrus_actaea,Dactylis glomerata,Gramineae
Satyrus_actaea,Brachypodium caespitosum,Gramineae
Satyrus_actaea,Brachypodium,Gramineae
Satyrus_actaea,Bromus hordeaceus,Gramineae
Satyrus_actaea,Stipa offneri,Gramineae
Satyrus_actaea,Festuca pseudeskia,Gramineae
Satyrus_ferula,Helictotrichon pratense,Gramineae
Satyrus_ferula,Deschampsia cespitosa,Gramineae
Satyrus_ferula,Festuca liniensis,Gramineae
Satyrus_ferula,Festuca ovina,Gramineae
Satyrus_ferula,Stipa,Gramineae
Scada_zibia,Solanum,Solanaceae
Scada_zibia,Solanum enchylozum,Solanaceae
Scada_zibia,Solanum aturense,Solanaceae
Scolitantides_orion,,Crassulaceae
Scolitantides_orion,Sedum ewersii,Crassulaceae
Scolitantides_orion,Sedum aizoon,Crassulaceae
Scolitantides_orion,Sedum telephium,Crassulaceae
Scolitantides_orion,Sedum kamtschaticum,Crassulaceae
Semanga_superba,,Fabaceae
Sephisa_chandra,Quercus glauca,Fagaceae
Sephisa_chandra,Quercus morii,Fagaceae
Sephisa_dichroa,Quercus incana,Fagaceae
Sephisa_dichroa,Quercus mongolica,Fagaceae
Sephisa_princeps,Quercus mongolica,Fagaceae
Sericinus_montela,Aristolochia debilis,Aristolochiaceae
Sericinus_montela,Aristolochia contorta,Aristolochiaceae
Shijimiaeoides_divina,Sophora flavescens,Fabaceae
Siderone_galanthis,Casearia aculeata,Flacourtiaceae
Sinia_divina,,Fabaceae
Siproeta_epaphus,,Acanthaceae
Siproeta_epaphus,Blechum pyramidatum,Acanthaceae
Siproeta_epaphus,Ruellia tubiflora,Acanthaceae
Siproeta_stelenes,Justicia,Acanthaceae
Siproeta_stelenes,Ruellia coccinea,Acanthaceae
Siproeta_stelenes,Justicia carthagenensis,Acanthaceae
Siproeta_stelenes,Blechum,Acanthaceae
Siproeta_stelenes,Justicia candelariae,Acanthaceae
Siproeta_stelenes,Strobilanthes,Acanthaceae
Siproeta_stelenes,Salvia splendens,Labiatae
Siproeta_stelenes,Calliandra tweediei,Fabaceae
Siproeta_stelenes,Calliandra parvifolia,Fabaceae
Siproeta_stelenes,Pseuderanthemum,Acanthaceae
Siproeta_stelenes,Pithecellobium cochliocarpum,Fabaceae
Siproeta_stelenes,Plantago,Plantaginaceae
Siproeta_stelenes,Ruellia metallica,Acanthaceae
Siproeta_stelenes,Ruellia,Acanthaceae
Siproeta_stelenes,Blechum pyramidatum,Acanthaceae
Siproeta_stelenes,Plantago major,Plantaginaceae
Smyrna_blomfildia,Urera baccifera,Urticaceae
Smyrna_blomfildia,Urera alceifolia,Urticaceae
Smyrna_blomfildia,Myriocarpa stipitata,Urticaceae
Smyrna_blomfildia,Urera caracasana,Urticaceae
Smyrna_blomfildia,Laportea mexicanum,Urticaceae
Smyrna_blomfildia,Urtica urens,Urticaceae
Speyeria_atlantis,Viola purpurea,Violaceae
Speyeria_atlantis,Viola,Violaceae
Speyeria_atlantis,Viola betonicifolia,Violaceae
Speyeria_atlantis,Viola praemorsa,Violaceae
Speyeria_atlantis,Viola canadensis,Violaceae
Speyeria_atlantis,Viola adunca,Violaceae
Speyeria_atlantis,Viola sororia,Violaceae
Speyeria_mormonia,Viola nuttallii,Violaceae
Speyeria_mormonia,Viola sororia,Violaceae
Speyeria_mormonia,Viola palustris,Violaceae
Speyeria_mormonia,Viola,Violaceae
Speyeria_mormonia,Viola adunca,Violaceae
Stibochiona_nicea,Ficus lepicarpa,Moraceae
Stibochiona_nicea,Boehmeria macrophylla,Urticaceae
Stichophthalma_howqua,Daemonorops margaritae,Palmae
Stichophthalma_howqua,Miscanthus sinensis,Gramineae
Stichophthalma_howqua,Phyllostachys puberula,Gramineae
Stygionympha_vigilans,Ehrharta erecta,Gramineae
Stygionympha_vigilans,Restio cincinnatus,Restionaceae
Surendra_vivarna,,Fabaceae
Surendra_vivarna,Paraserianthes falcataria,Fabaceae
Surendra_vivarna,Acacia sp.2,Fabaceae
Surendra_vivarna,Acacia sp.1,Fabaceae
Symbrenthia_hypselis,Pouzolzia elegans,Urticaceae
Symbrenthia_hypselis,Debregeasia edulis,Urticaceae
Symbrenthia_hypselis,Elatostema lineolatum,Urticaceae
Symbrenthia_lilaea,Girardinia diversifolia,Urticaceae
Symbrenthia_lilaea,Boehmeria densiflora,Urticaceae
Symbrenthia_lilaea,Debregeasia bicolor,Urticaceae
Symbrenthia_lilaea,Boehmeria nivea,Urticaceae
Symbrenthia_lilaea,Boehmeria,Urticaceae
Talbotia_naganum,Bretschneidera sinensis,Bretschneideraceae
Talbotia_naganum,Ailanthus altissima,Simaroubaceae
Talicada_nyseus,,Polyphagous
Talicada_nyseus,Kalanchoe,Crassulaceae
Talicada_nyseus,Kalanchoe calycinum,Crassulaceae
Tanaecia_julii,Diploknema butyracea,Sapotaceae
Taraka_hamada,,Insecta
Taraka_hamada,Ceratovacuna (Z) lanigera,Insecta
Taraka_hamada,Doraphis (Z) populi,Insecta
Taraka_hamada,Coccidae (Z),Insecta
Taraka_hamada,Hormaphididae (Z),Insecta
Tatochila_autodice,,Cruciferae
Tatochila_autodice,Brassica oleracea,Cruciferae
Tatochila_autodice,Tropaeolum majus,Tropaeolaceae
Tatochila_autodice,Matthiola annua,Cruciferae
Tatochila_autodice,Cestrum elegans,Solanaceae
Tatochila_autodice,Medicago sativa,Fabaceae
Tatochila_autodice,Brassica lanceolata,Cruciferae
Tatochila_autodice,Raphanus raphanistrum,Cruciferae
Tatochila_autodice,Cestrum nocturnum,Solanaceae
Tatochila_autodice,Brassica,Cruciferae
Tatochila_autodice,Raphanus sativus,Cruciferae
Tatochila_autodice,Cardamine chenopodiifolia,Cruciferae
Tatochila_autodice,Cestrum parqui,Solanaceae
Tatochila_autodice,Sinapis alba,Cruciferae
Tatochila_autodice,Alyssum maritimum,Cruciferae
Tatochila_autodice,Brassica rapa,Cruciferae
Taygetis_virgilia,Bambusa,Gramineae
Taygetis_ypthima,Bambusa vulgaris,Gramineae
Taygetis_ypthima,Chusquea meyeriana,Gramineae
Taygetis_ypthima,Bambusa arundinacea,Gramineae
Tegosa_anieta,Justicia,Acanthaceae
Tegosa_anieta,Vernonia,Compositae
Teinopalpus_imperialis,Daphne nipalensis,Thymelaeaceae
Telenassa_teletusa,Justicia,Acanthaceae
Telenassa_teletusa,Justicia carnea,Acanthaceae
Tellervo_zoilus,Ixora fulgens,Rubiaceae
Tellervo_zoilus,Parsonsia velutina,Apocynaceae
Temenis_laothoe,,Sapindaceae
Temenis_laothoe,Paullinia,Sapindaceae
Temenis_laothoe,Serjania atrolineata,Sapindaceae
Temenis_laothoe,Paullinia fuscescens,Sapindaceae
Temenis_laothoe,Paullinia seminuda,Sapindaceae
Temenis_laothoe,Urvillea,Sapindaceae
Temenis_laothoe,Cardiospermum,Sapindaceae
Temenis_laothoe,Serjania paucidentata,Sapindaceae
Texola_elada,Siphonoglossa pilosella,Acanthaceae
Thauria_aliris,Caryota mitis,Palmae
Thecla_betulae,,Betulaceae
Thecla_betulae,Prunus mandshurica,Rosaceae
Thecla_betulae,Prunus avium,Rosaceae
Thecla_betulae,Prunus,Rosaceae
Thecla_betulae,Prunus persica,Rosaceae
Thecla_betulae,Prunus kansuensis,Rosaceae
Thecla_betulae,Prunus padus,Rosaceae
Thecla_betulae,Prunus domestica,Rosaceae
Thecla_betulae,Prunus spinosa,Rosaceae
Thecla_betulae,Prunus racemosa,Rosaceae
Theclinesthes_albocincta,,Euphorbiaceae
Theclinesthes_hesperia,,Euphorbiaceae
Theclinesthes_miskini,,Sapindaceae
Theclinesthes_onycha,,Zamiaceae
Theclinesthes_serpentata,,Chenopodiaceae
Theclinesthes_sulpitius,,Chenopodiaceae
Thyridia_psidii,Cyphomandra crassicaulis,Solanaceae
Thyridia_psidii,Brunfelsia uniflora,Solanaceae
Thyridia_psidii,Brunfelsia,Solanaceae
Thyridia_psidii,Cyphomandra hartwegii,Solanaceae
Timelaea_albescens,Celtis formosana,Ulmaceae
Timelaea_albescens,Celtis sinensis,Ulmaceae
Timelaea_maculata,Celtis formosana,Ulmaceae
Tirumala_hamata,Leichardtia,Asclepiadaceae
Tirumala_hamata,Secamone elliptica,Asclepiadaceae
Tirumala_hamata,Hoya australis,Asclepiadaceae
Tirumala_hamata,Marsdenia,Asclepiadaceae
Tirumala_hamata,Parsonsia,Apocynaceae
Tirumala_hamata,Cynanchum carnosum,Asclepiadaceae
Tirumala_hamata,Cryptostegia grandiflora,Asclepiadaceae
Tirumala_hamata,Parsonsia straminea,Apocynaceae
Tirumala_hamata,Tylophora,Asclepiadaceae
Tirumala_limniace,,Asclepiadaceae
Tirumala_limniace,Dregea volubilis,Asclepiadaceae
Tirumala_limniace,Calotropis,Asclepiadaceae
Tirumala_limniace,Holarrhena antidysenterica,Apocynaceae
Tirumala_limniace,Crotalaria retusa ?,Fabaceae
Tirumala_limniace,Marsdenia tenacissima,Asclepiadaceae
Tirumala_limniace,Cocculus,Menispermaceae
Tirumala_limniace,Hoya,Asclepiadaceae
Tirumala_limniace,Asclepias,Asclepiadaceae
Tirumala_limniace,Heterostemma cuspidatum,Asclepiadaceae
Tirumala_limniace,Saccharum officinarum,Gramineae
Tirumala_limniace,Heterostemma brownii,Asclepiadaceae
Tirumala_limniace,Saccharum,Gramineae
Tirumala_limniace,Hoya viridiflora,Asclepiadaceae
Tirumala_limniace,Pergularia,Asclepiadaceae
Tirumala_septentrionis,Heterostemma brownii,Asclepiadaceae
Tirumala_septentrionis,Vallaris dichotoma,Apocynaceae
Tirumala_septentrionis,Cocculus,Menispermaceae
Tisiphone_abeona,Gahnia erythrocarpa,Cyperaceae
Tisiphone_abeona,Gahnia melanocarpa,Cyperaceae
Tisiphone_abeona,Gahnia sieberana,Cyperaceae
Tisiphone_abeona,Gahnia clarkei,Cyperaceae
Tisiphone_helena,Gahnia,Cyperaceae
Tisiphone_helena,Imperata,Gramineae
Tisiphone_helena,Gahnia sieberana,Cyperaceae
Tithorea_harmonia,Echites,Apocynaceae
Tithorea_harmonia,Mandevilla karwinskii,Apocynaceae
Tithorea_harmonia,Mesechites trifida,Apocynaceae
Tongeia_fischeri,Huperzia X erubescens,Lycopodiaceae
Tongeia_fischeri,Orostachys malacophyllus,Crassulaceae
Torynesis_hawequas,Danthonia,Gramineae
Torynesis_mintha,Danthonia,Gramineae
Troides_amphrysus,Aristolochia foveolata,Aristolochiaceae
